Geography,BusinessLine,Account,SubCategory,Period,Value
GDC,Digital Broadcast Platfom,Not assigned,Outsourced Services Direct,003.2024,-83.66506834
GDC,Digital Broadcast Platfom,Not assigned,Outsourced Services Direct Internal,003.2024,304.2958098
GDC,Digital Broadcast Platfom,Not assigned,Outsourced Services Direct External,003.2024,-387.9608781
GDC,Digital Broadcast Platfom,Not assigned,Global Recharge Direct,003.2024,-22.39954449
GDC,Digital Broadcast Platfom,Not assigned,Contra-accounts,003.2024,401.7333165
GDC,Digital Broadcast Platfom,Not assigned,Non Personnel Costs,003.2024,-27.42631354
GDC,Digital Broadcast Platfom,Not assigned,Maintenance,003.2024,-0.741607499
GDC,Digital Broadcast Platfom,Not assigned,Rent,003.2024,-16.24061655
GDC,Digital Broadcast Platfom,Not assigned,Telecom costs,003.2024,-1.107895638
GDC,Digital Broadcast Platfom,Not assigned,Taxes and Similar expenses,003.2024,-1.482843595
GDC,Digital Broadcast Platfom,Not assigned,Other means of production,003.2024,0.058043195
GDC,Digital Broadcast Platfom,Not assigned,Travel expenses,003.2024,-0.883637627
GDC,Digital Broadcast Platfom,Not assigned,Company cars related costs,003.2024,-0.374099317
GDC,Digital Broadcast Platfom,Not assigned,Other insurance Premiums,003.2024,-0.007281494
GDC,Digital Broadcast Platfom,Not assigned,Comm & Marketing costs,003.2024,-1.821575158
GDC,Digital Broadcast Platfom,Not assigned,Professional fees,003.2024,-0.423804171
GDC,Digital Broadcast Platfom,Not assigned,Other expenses,003.2024,-4.400995687
GDC,Digital Broadcast Platfom,Not assigned,Non-CH,003.2024,-13.09542595
GDC,Digital Broadcast Platfom,Not assigned,Dep of fixed assets,003.2024,-9.601712471
GDC,Digital Broadcast Platfom,Not assigned,Gains & Losses on Disp of Assets,003.2024,8.7769E-06
GDC,Digital Broadcast Platfom,Not assigned,Trade Receivable written off,003.2024,-3.49372226
GDC,Digital Broadcast Platfom,Not assigned,OM,003.2024,-257.1877536
GDC,Technology Services,Intergroup - Germany,Revenue Total,003.2024,17.34934229
GDC,Technology Services,Intergroup - Germany,Revenue Internal,003.2024,17.34934229
GDC,Technology Services,Intergroup - Germany,IR Sales of Service,003.2024,17.34934229
GDC,Technology Services,Intergroup - Germany,OM,003.2024,17.34934229
GDC,Technology Services,Intergroup – France,Revenue Total,003.2024,-2.026872064
GDC,Technology Services,Intergroup – France,Revenue Internal,003.2024,-2.026872064
GDC,Technology Services,Intergroup – France,IR Sales of Service,003.2024,-2.026872064
GDC,Technology Services,Intergroup – France,Personnel Costs,003.2024,2.143958593
GDC,Technology Services,Intergroup – France,Contra-accounts,003.2024,2.143958593
GDC,Technology Services,Intergroup – France,OM,003.2024,0.117086529
GDC,Technology Services,Not assigned,Revenue Total,003.2024,20.02005557
GDC,Technology Services,Not assigned,Revenue Internal,003.2024,20.02005557
GDC,Technology Services,Not assigned,IR Sales of Service,003.2024,20.02005557
GDC,Technology Services,Not assigned,Personnel Costs,003.2024,-25.21391006
GDC,Technology Services,Not assigned,Personnel Expenses,003.2024,-329.9026206
GDC,Technology Services,Not assigned,Personnel Expenses Direct,003.2024,-329.9026206
GDC,Technology Services,Not assigned,Subco Direct,003.2024,-14.06360797
GDC,Technology Services,Not assigned,Subco Direct Internal,003.2024,-0.327696708
GDC,Technology Services,Not assigned,Subco Direct External,003.2024,-13.73591126
GDC,Technology Services,Not assigned,Outsourced Services Direct,003.2024,-0.092132004
GDC,Technology Services,Not assigned,Outsourced Services Direct Internal,003.2024,-0.092132004
GDC,Technology Services,Not assigned,Global Recharge Direct,003.2024,-1.478542401
GDC,Technology Services,Not assigned,Contra-accounts,003.2024,320.3229929
GDC,Technology Services,Not assigned,Non Personnel Costs,003.2024,-12.26390526
GDC,Technology Services,Not assigned,Maintenance,003.2024,-0.074024106
GDC,Technology Services,Not assigned,Rent,003.2024,-3.77327438
GDC,Technology Services,Not assigned,Telecom costs,003.2024,-0.167157678
GDC,Technology Services,Not assigned,Taxes and Similar expenses,003.2024,-0.023202553
GDC,Technology Services,Not assigned,Other means of production,003.2024,-0.768612338
GDC,Technology Services,Not assigned,Travel expenses,003.2024,-3.93355827
GDC,Technology Services,Not assigned,Company cars related costs,003.2024,-1.195491161
GDC,Technology Services,Not assigned,Other insurance Premiums,003.2024,-0.116283093
GDC,Technology Services,Not assigned,Comm & Marketing costs,003.2024,-1.449390449
GDC,Technology Services,Not assigned,Professional fees,003.2024,-0.143891011
GDC,Technology Services,Not assigned,Other expenses,003.2024,-1.101227784
GDC,Technology Services,Not assigned,NPC Offshore/IC/Regional costs,003.2024,0.482207563
GDC,Technology Services,Not assigned,Non-CH,003.2024,-0.517282658
GDC,Technology Services,Not assigned,Dep of fixed assets,003.2024,-1.085694278
GDC,Technology Services,Not assigned,Capitalized Production,003.2024,0.56841162
GDC,Technology Services,Not assigned,OM,003.2024,-17.97504241
GDC,SharedService Cente,Intergroup - GDC,Revenue Total,003.2024,4.650177736
GDC,SharedService Cente,Intergroup - GDC,Revenue Internal,003.2024,4.650177736
GDC,SharedService Cente,Intergroup - GDC,IR Sales of Service,003.2024,4.650177736
GDC,SharedService Cente,Intergroup - GDC,Personnel Costs,003.2024,254.5829716
GDC,SharedService Cente,Intergroup - GDC,Contra-accounts,003.2024,254.5829716
GDC,SharedService Cente,Intergroup - GDC,OM,003.2024,259.2331493
GDC,SharedService Cente,Intergroup - Germany,Revenue Total,003.2024,9.33787218
GDC,SharedService Cente,Intergroup - Germany,Revenue Internal,003.2024,9.33787218
GDC,SharedService Cente,Intergroup - Germany,IR Sales of Service,003.2024,9.33787218
GDC,SharedService Cente,Intergroup - Germany,COGS,003.2024,-114.2710566
GDC,SharedService Cente,Intergroup - Germany,COGS - Purchase for reselling,003.2024,-114.2710566
GDC,SharedService Cente,Intergroup - Germany,Personnel Costs,003.2024,138.0675235
GDC,SharedService Cente,Intergroup - Germany,Contra-accounts,003.2024,138.0675235
GDC,SharedService Cente,Intergroup - Germany,OM,003.2024,33.13433908
GDC,SharedService Cente,Intergroup - MEA,Revenue Total,003.2024,-1.257294479
GDC,SharedService Cente,Intergroup - MEA,Revenue Internal,003.2024,-1.257294479
GDC,SharedService Cente,Intergroup - MEA,IR Sales of Service,003.2024,-1.257294479
GDC,SharedService Cente,Intergroup - MEA,Personnel Costs,003.2024,1.257465244
GDC,SharedService Cente,Intergroup - MEA,Contra-accounts,003.2024,1.257465244
GDC,SharedService Cente,Intergroup - MEA,OM,003.2024,0.000170765
GDC,SharedService Cente,Intergroup - MEV,Revenue Total,003.2024,1.196934074
GDC,SharedService Cente,Intergroup - MEV,Revenue Internal,003.2024,1.196934074
GDC,SharedService Cente,Intergroup - MEV,IR Sales of Service,003.2024,1.196934074
GDC,SharedService Cente,Intergroup - MEV,Personnel Costs,003.2024,0.433313174
GDC,SharedService Cente,Intergroup - MEV,Contra-accounts,003.2024,0.433313174
GDC,SharedService Cente,Intergroup - MEV,OM,003.2024,1.630247248
GDC,SharedService Cente,Intergroup - NAO,Revenue Total,003.2024,9.607356194
GDC,SharedService Cente,Intergroup - NAO,Revenue Internal,003.2024,9.607356194
GDC,SharedService Cente,Intergroup - NAO,IR Sales of Service,003.2024,9.607356194
GDC,SharedService Cente,Intergroup - NAO,Personnel Costs,003.2024,-15.03067436
GDC,SharedService Cente,Intergroup - NAO,Subco Direct,003.2024,-9.743862667
GDC,SharedService Cente,Intergroup - NAO,Subco Direct External,003.2024,-9.743862667
GDC,SharedService Cente,Intergroup - NAO,Contra-accounts,003.2024,-5.286811689
GDC,SharedService Cente,Intergroup - NAO,Non Personnel Costs,003.2024,-0.225671542
GDC,SharedService Cente,Intergroup - NAO,Telecom costs,003.2024,-0.225671542
GDC,SharedService Cente,Intergroup - NAO,Non-CH,003.2024,-0.00949905
GDC,SharedService Cente,Intergroup - NAO,Dep of fixed assets,003.2024,-0.00949905
GDC,SharedService Cente,Intergroup - NAO,OM,003.2024,-5.658488754
GDC,SharedService Cente,Intergroup - SAM,Revenue Total,003.2024,-3.676071578
GDC,SharedService Cente,Intergroup - SAM,Revenue Internal,003.2024,-3.676071578
GDC,SharedService Cente,Intergroup - SAM,IR Sales of Service,003.2024,-3.676071578
GDC,SharedService Cente,Intergroup - SAM,Personnel Costs,003.2024,-3.704460961
GDC,SharedService Cente,Intergroup - SAM,Contra-accounts,003.2024,-3.704460961
GDC,SharedService Cente,Intergroup - SAM,OM,003.2024,-7.38053254
GDC,SharedService Cente,Intergroup - UKI,Revenue Total,003.2024,0.659263395
GDC,SharedService Cente,Intergroup - UKI,Revenue Internal,003.2024,0.659263395
GDC,SharedService Cente,Intergroup - UKI,IR Sales of Service,003.2024,0.659263395
GDC,SharedService Cente,Intergroup - UKI,OM,003.2024,0.659263395
GDC,SharedService Cente,Intergroup -BTN,Revenue Total,003.2024,-599.8034349
GDC,SharedService Cente,Intergroup -BTN,Revenue External,003.2024,-599.4785977
GDC,SharedService Cente,Intergroup -BTN,ER Sales of Service,003.2024,-599.4785977
GDC,SharedService Cente,Intergroup -BTN,Revenue Internal,003.2024,-0.324837219
GDC,SharedService Cente,Intergroup -BTN,IR Sales of Service,003.2024,-0.324837219
GDC,SharedService Cente,Intergroup -BTN,Personnel Costs,003.2024,303.1805463
GDC,SharedService Cente,Intergroup -BTN,Contra-accounts,003.2024,303.1805463
GDC,SharedService Cente,Intergroup -BTN,Non Personnel Costs,003.2024,-0.493063506
GDC,SharedService Cente,Intergroup -BTN,Travel expenses,003.2024,-0.493063506
GDC,SharedService Cente,Intergroup -BTN,OM,003.2024,-297.1159522
GDC,SharedService Cente,Intergroup -CEE,Revenue Total,003.2024,3.685592869
GDC,SharedService Cente,Intergroup -CEE,Revenue Internal,003.2024,3.685592869
GDC,SharedService Cente,Intergroup -CEE,IR Sales of Service,003.2024,3.685592869
GDC,SharedService Cente,Intergroup -CEE,Personnel Costs,003.2024,1.00473285
GDC,SharedService Cente,Intergroup -CEE,Contra-accounts,003.2024,1.00473285
GDC,SharedService Cente,Intergroup -CEE,OM,003.2024,4.690325719
GDC,SharedService Cente,Intergroup – France,Revenue Total,003.2024,-4.801214677
GDC,SharedService Cente,Intergroup – France,Revenue Internal,003.2024,-4.801214677
GDC,SharedService Cente,Intergroup – France,IR Sales of Service,003.2024,-4.801214677
GDC,SharedService Cente,Intergroup – France,Personnel Costs,003.2024,4.985178807
GDC,SharedService Cente,Intergroup – France,Contra-accounts,003.2024,4.985178807
GDC,SharedService Cente,Intergroup – France,Non Personnel Costs,003.2024,0.445610657
GDC,SharedService Cente,Intergroup – France,Travel expenses,003.2024,0.445610657
GDC,SharedService Cente,Intergroup – France,Non-CH,003.2024,-0.018571196
GDC,SharedService Cente,Intergroup – France,Dep of fixed assets,003.2024,-0.018571196
GDC,SharedService Cente,Intergroup – France,OM,003.2024,0.611003591
GDC,SharedService Cente,Intergroup – Global Struture,Revenue Total,003.2024,5.565024423
GDC,SharedService Cente,Intergroup – Global Struture,Revenue Internal,003.2024,5.565024423
GDC,SharedService Cente,Intergroup – Global Struture,IR Sales of Service,003.2024,5.565024423
GDC,SharedService Cente,Intergroup – Global Struture,Personnel Costs,003.2024,16.01854696
GDC,SharedService Cente,Intergroup – Global Struture,Contra-accounts,003.2024,16.01854696
GDC,SharedService Cente,Intergroup – Global Struture,OM,003.2024,21.58357138
GDC,SharedService Cente,Not assigned,Revenue Total,003.2024,252.7160579
GDC,SharedService Cente,Not assigned,Revenue Internal,003.2024,252.7160579
GDC,SharedService Cente,Not assigned,IR Sales of Service,003.2024,252.7160579
GDC,SharedService Cente,Not assigned,Personnel Costs,003.2024,-379.3601246
GDC,SharedService Cente,Not assigned,Personnel Expenses,003.2024,-3244.639738
GDC,SharedService Cente,Not assigned,Personnel Expenses Direct,003.2024,-3240.680969
GDC,SharedService Cente,Not assigned,Personnel Expenses Indirect,003.2024,-3.958768874
GDC,SharedService Cente,Not assigned,Subco Direct,003.2024,-6.102689247
GDC,SharedService Cente,Not assigned,Subco Direct Internal,003.2024,-1.125115569
GDC,SharedService Cente,Not assigned,Subco Direct External,003.2024,-4.977573678
GDC,SharedService Cente,Not assigned,Outsourced Services Direct,003.2024,-4.740737818
GDC,SharedService Cente,Not assigned,Outsourced Services Direct Internal,003.2024,-11.52978003
GDC,SharedService Cente,Not assigned,Outsourced Services Direct External,003.2024,6.789042213
GDC,SharedService Cente,Not assigned,Global Recharge Direct,003.2024,-71.21965718
GDC,SharedService Cente,Not assigned,Contra-accounts,003.2024,2947.342697
GDC,SharedService Cente,Not assigned,Non Personnel Costs,003.2024,-95.31321793
GDC,SharedService Cente,Not assigned,Maintenance,003.2024,-3.046360724
GDC,SharedService Cente,Not assigned,Rent,003.2024,-65.13977686
GDC,SharedService Cente,Not assigned,Other Lease,003.2024,-0.003800798
GDC,SharedService Cente,Not assigned,Telecom costs,003.2024,-7.905933801
GDC,SharedService Cente,Not assigned,Taxes and Similar expenses,003.2024,42.95209365
GDC,SharedService Cente,Not assigned,Other means of production,003.2024,-11.58846784
GDC,SharedService Cente,Not assigned,Travel expenses,003.2024,-24.74999807
GDC,SharedService Cente,Not assigned,Company cars related costs,003.2024,-8.879214996
GDC,SharedService Cente,Not assigned,Other insurance Premiums,003.2024,-0.579814926
GDC,SharedService Cente,Not assigned,Comm & Marketing costs,003.2024,-3.575027619
GDC,SharedService Cente,Not assigned,Professional fees,003.2024,-25.42973515
GDC,SharedService Cente,Not assigned,Other expenses,003.2024,5.297044539
GDC,SharedService Cente,Not assigned,NPC Offshore/IC/Regional costs,003.2024,9.039975206
GDC,SharedService Cente,Not assigned,Global Recharge Indirect,003.2024,-1.704200547
GDC,SharedService Cente,Not assigned,Non-CH,003.2024,-40.7214023
GDC,SharedService Cente,Not assigned,Dep of fixed assets,003.2024,-34.02305198
GDC,SharedService Cente,Not assigned,Gains & Losses on Disp of Assets,003.2024,0.001636503
GDC,SharedService Cente,Not assigned,Trade Receivable written off,003.2024,-6.699986823
GDC,SharedService Cente,Not assigned,OM,003.2024,-262.6786869
GDC,Support Tech,BAYER,Revenue Total,003.2024,10.68808291
GDC,Support Tech,BAYER,Revenue External,003.2024,10.68808291
GDC,Support Tech,BAYER,ER Sales of Service,003.2024,10.68808291
GDC,Support Tech,BAYER,Personnel Costs,003.2024,-10.05027764
GDC,Support Tech,BAYER,Subco Direct,003.2024,-8.986932024
GDC,Support Tech,BAYER,Subco Direct External,003.2024,-8.986932024
GDC,Support Tech,BAYER,Outsourced Services Direct,003.2024,-1.063345619
GDC,Support Tech,BAYER,Outsourced Services Direct External,003.2024,-1.063345619
GDC,Support Tech,BAYER,OM,003.2024,0.637805266
GDC,Support Tech,CLUSTER TMT - HIGH TECH&ENG. (TECH),Revenue Total,003.2024,1.853405189
GDC,Support Tech,CLUSTER TMT - HIGH TECH&ENG. (TECH),Revenue External,003.2024,1.853405189
GDC,Support Tech,CLUSTER TMT - HIGH TECH&ENG. (TECH),ER Sales of Service,003.2024,1.853405189
GDC,Support Tech,CLUSTER TMT - HIGH TECH&ENG. (TECH),OM,003.2024,1.853405189
GDC,Support Tech,CLUSTER TMT - TELECOM,Revenue Total,003.2024,0.320441527
GDC,Support Tech,CLUSTER TMT - TELECOM,Revenue External,003.2024,0.320441527
GDC,Support Tech,CLUSTER TMT - TELECOM,ER Sales of Service,003.2024,0.320441527
GDC,Support Tech,CLUSTER TMT - TELECOM,Personnel Costs,003.2024,-0.320441527
GDC,Support Tech,CLUSTER TMT - TELECOM,Contra-accounts,003.2024,-0.320441527
GDC,Support Tech,ENEL,Revenue Total,003.2024,12.28088039
GDC,Support Tech,ENEL,Revenue External,003.2024,12.28088039
GDC,Support Tech,ENEL,ER Sales of Service,003.2024,12.28088039
GDC,Support Tech,ENEL,Personnel Costs,003.2024,-9.640988091
GDC,Support Tech,ENEL,Subco Direct,003.2024,-5.566971144
GDC,Support Tech,ENEL,Subco Direct Internal,003.2024,0.560113218
GDC,Support Tech,ENEL,Subco Direct External,003.2024,-6.127084362
GDC,Support Tech,ENEL,Contra-accounts,003.2024,-4.074016947
GDC,Support Tech,ENEL,OM,003.2024,2.639892297
GDC,Support Tech,ENI,Revenue Total,003.2024,3.023719783
GDC,Support Tech,ENI,Revenue External,003.2024,3.023719783
GDC,Support Tech,ENI,ER Sales of Service,003.2024,3.023719783
GDC,Support Tech,ENI,COGS,003.2024,-0.230247472
GDC,Support Tech,ENI,COGS - Purchase for reselling,003.2024,-0.230247472
GDC,Support Tech,ENI,Personnel Costs,003.2024,-0.232612065
GDC,Support Tech,ENI,Subco Direct,003.2024,0.2983365
GDC,Support Tech,ENI,Subco Direct External,003.2024,0.2983365
GDC,Support Tech,ENI,Contra-accounts,003.2024,-0.530948565
GDC,Support Tech,ENI,Non Personnel Costs,003.2024,-1.435197456
GDC,Support Tech,ENI,Maintenance,003.2024,-0.369828774
GDC,Support Tech,ENI,Other Lease,003.2024,-0.197870428
GDC,Support Tech,ENI,Telecom costs,003.2024,-0.867498254
GDC,Support Tech,ENI,OM,003.2024,1.12566279
GDC,Support Tech,ORANGE,Revenue Total,003.2024,11.68999532
GDC,Support Tech,ORANGE,Revenue External,003.2024,11.68999532
GDC,Support Tech,ORANGE,ER Sales of Service,003.2024,11.68999532
GDC,Support Tech,ORANGE,Personnel Costs,003.2024,1.637107983
GDC,Support Tech,ORANGE,Contra-accounts,003.2024,1.637107983
GDC,Support Tech,ORANGE,Non Personnel Costs,003.2024,-11.80347971
GDC,Support Tech,ORANGE,Maintenance,003.2024,-11.80347971
GDC,Support Tech,ORANGE,OM,003.2024,1.523623591
GDC,Support Tech,DIETER-SCHWARZ-STIFTUNG,Revenue Total,003.2024,1.2964077
GDC,Support Tech,DIETER-SCHWARZ-STIFTUNG,Revenue External,003.2024,1.2964077
GDC,Support Tech,DIETER-SCHWARZ-STIFTUNG,ER Sales of Service,003.2024,1.2964077
GDC,Support Tech,DIETER-SCHWARZ-STIFTUNG,Personnel Costs,003.2024,-0.119567644
GDC,Support Tech,DIETER-SCHWARZ-STIFTUNG,Contra-accounts,003.2024,-0.119567644
GDC,Support Tech,DIETER-SCHWARZ-STIFTUNG,Non Personnel Costs,003.2024,-0.616087976
GDC,Support Tech,DIETER-SCHWARZ-STIFTUNG,Telecom costs,003.2024,-0.616087976
GDC,Support Tech,DIETER-SCHWARZ-STIFTUNG,OM,003.2024,0.56075208
GDC,Support Tech,OTIS,Revenue Total,003.2024,0.768378212
GDC,Support Tech,OTIS,Revenue External,003.2024,0.768378212
GDC,Support Tech,OTIS,ER Sales of Service,003.2024,0.768378212
GDC,Support Tech,OTIS,Non-CH,003.2024,-0.507571841
GDC,Support Tech,OTIS,Dep of fixed assets,003.2024,-0.507571841
GDC,Support Tech,OTIS,OM,003.2024,0.260806371
GDC,Support Tech,RIELLO,Revenue Total,003.2024,0.454110342
GDC,Support Tech,RIELLO,Revenue External,003.2024,0.454110342
GDC,Support Tech,RIELLO,ER Sales of Service,003.2024,0.454110342
GDC,Support Tech,RIELLO,Personnel Costs,003.2024,-0.379484028
GDC,Support Tech,RIELLO,Contra-accounts,003.2024,-0.379484028
GDC,Support Tech,RIELLO,OM,003.2024,0.074626314
GDC,Support Tech,SIEMENS DIGITAL INDUSTRIES,Revenue Total,003.2024,17.13440943
GDC,Support Tech,SIEMENS DIGITAL INDUSTRIES,Revenue External,003.2024,17.13440943
GDC,Support Tech,SIEMENS DIGITAL INDUSTRIES,ER Sales of Service,003.2024,17.13440943
GDC,Support Tech,SIEMENS DIGITAL INDUSTRIES,Personnel Costs,003.2024,-7.188903141
GDC,Support Tech,SIEMENS DIGITAL INDUSTRIES,Contra-accounts,003.2024,-7.188903141
GDC,Support Tech,SIEMENS DIGITAL INDUSTRIES,Non-CH,003.2024,-0.285730025
GDC,Support Tech,SIEMENS DIGITAL INDUSTRIES,Dep of fixed assets,003.2024,-0.285730025
GDC,Support Tech,SIEMENS DIGITAL INDUSTRIES,OM,003.2024,9.659776259
GDC,Support Tech,Intergroup - APAC,Revenue Total,003.2024,28.52071431
